Date,Close
29-Nov-18,10858.7
28-Nov-18,10728.85
27-Nov-18,10685.6
26-Nov-18,10628.6
22-Nov-18,10526.75
21-Nov-18,10600.05
20-Nov-18,10656.2
19-Nov-18,10763.4
16-Nov-18,10682.2
15-Nov-18,10616.7
14-Nov-18,10576.3
13-Nov-18,10582.5
12-Nov-18,10482.2
09-Nov-18,10585.2
07-Nov-18,10598.4
06-Nov-18,10530
05-Nov-18,10524
02-Nov-18,10553
01-Nov-18,10380.45
31-Oct-18,10386.6
30-Oct-18,10198.4
29-Oct-18,10250.85
26-Oct-18,10030
25-Oct-18,10124.9
24-Oct-18,10224.75
23-Oct-18,10146.8
22-Oct-18,10245.25
19-Oct-18,10303.55
17-Oct-18,10453.05
16-Oct-18,10584.75
15-Oct-18,10512.5
12-Oct-18,10472.5
11-Oct-18,10234.65
10-Oct-18,10460.1
09-Oct-18,10301.05
08-Oct-18,10348.05
05-Oct-18,10316.45
04-Oct-18,10599.25
03-Oct-18,10858.25
01-Oct-18,11008.3
28-Sep-18,10930.45
27-Sep-18,10977.55
26-Sep-18,11053.8
25-Sep-18,11067.45
24-Sep-18,10967.4
21-Sep-18,11143.1
19-Sep-18,11234.35
18-Sep-18,11278.9
17-Sep-18,11377.75
14-Sep-18,11515.2
12-Sep-18,11369.9
11-Sep-18,11287.5
10-Sep-18,11438.1
07-Sep-18,11589.1
06-Sep-18,11536.9
05-Sep-18,11476.95
04-Sep-18,11520.3
03-Sep-18,11582.35
31-Aug-18,11680.5
30-Aug-18,11676.8
29-Aug-18,11691.9
28-Aug-18,11738.5
27-Aug-18,11691.95
24-Aug-18,11557.1
23-Aug-18,11582.75
21-Aug-18,11570.9
20-Aug-18,11551.75
17-Aug-18,11470.75
16-Aug-18,11385.05
14-Aug-18,11435.1
13-Aug-18,11355.75
10-Aug-18,11429.5
09-Aug-18,11470.7
08-Aug-18,11450
07-Aug-18,11389.45
06-Aug-18,11387.1
03-Aug-18,11360.8
02-Aug-18,11244.7
01-Aug-18,11346.2
31-Jul-18,11356.5
30-Jul-18,11319.55
27-Jul-18,11278.35
26-Jul-18,11167.3
25-Jul-18,11132
24-Jul-18,11134.3
23-Jul-18,11084.75
20-Jul-18,11010.2
19-Jul-18,10957.1
18-Jul-18,10980.45
17-Jul-18,11008.05
16-Jul-18,10936.85
13-Jul-18,11018.9
12-Jul-18,11023.2
11-Jul-18,10948.3
10-Jul-18,10947.25
09-Jul-18,10852.9
06-Jul-18,10772.65
05-Jul-18,10749.75
04-Jul-18,10769.9
03-Jul-18,10699.9
02-Jul-18,10657.3
29-Jun-18,10714.3
28-Jun-18,10589.1
27-Jun-18,10671.4
26-Jun-18,10769.15
25-Jun-18,10762.45
22-Jun-18,10821.85
21-Jun-18,10741.1
20-Jun-18,10772.05
19-Jun-18,10710.45
18-Jun-18,10799.85
15-Jun-18,10817.7
14-Jun-18,10808.05
13-Jun-18,10856.7
12-Jun-18,10842.85
11-Jun-18,10786.95
08-Jun-18,10767.65
07-Jun-18,10768.35
06-Jun-18,10684.65
05-Jun-18,10593.15
04-Jun-18,10628.5
01-Jun-18,10696.2
31-May-18,10736.15
30-May-18,10614.35
29-May-18,10633.3
28-May-18,10688.65
25-May-18,10605.15
24-May-18,10513.85
23-May-18,10430.35
22-May-18,10536.7
21-May-18,10516.7
18-May-18,10596.4
17-May-18,10682.7
16-May-18,10741.1
15-May-18,10801.85
14-May-18,10806.6
11-May-18,10806.5
10-May-18,10716.55
09-May-18,10741.7
08-May-18,10717.8
07-May-18,10715.5
04-May-18,10618.25
03-May-18,10679.65
02-May-18,10718.05
30-Apr-18,10739.35
27-Apr-18,10692.3
26-Apr-18,10617.8
25-Apr-18,10570.55
24-Apr-18,10614.35
23-Apr-18,10584.7
20-Apr-18,10564.05
19-Apr-18,10565.3
18-Apr-18,10526.2
17-Apr-18,10548.7
16-Apr-18,10528.35
13-Apr-18,10480.6
12-Apr-18,10458.65
11-Apr-18,10417.15
10-Apr-18,10402.25
09-Apr-18,10379.35
06-Apr-18,10331.6
05-Apr-18,10325.15
04-Apr-18,10128.4
03-Apr-18,10245
02-Apr-18,10211.8
28-Mar-18,10113.7
27-Mar-18,10184.15
26-Mar-18,10130.65
23-Mar-18,9998.05
22-Mar-18,10114.75
21-Mar-18,10155.25
20-Mar-18,10124.35
19-Mar-18,10094.25
16-Mar-18,10195.15
15-Mar-18,10360.15
14-Mar-18,10410.9
13-Mar-18,10426.85
12-Mar-18,10421.4
09-Mar-18,10226.85
08-Mar-18,10242.65
07-Mar-18,10154.2
06-Mar-18,10249.25
05-Mar-18,10358.85
01-Mar-18,10458.35
28-Feb-18,10492.85
27-Feb-18,10554.3
26-Feb-18,10582.6
23-Feb-18,10491.05
22-Feb-18,10382.7
21-Feb-18,10397.45
20-Feb-18,10360.4
19-Feb-18,10378.4
16-Feb-18,10452.3
15-Feb-18,10545.5
14-Feb-18,10500.9
12-Feb-18,10539.75
09-Feb-18,10454.95
08-Feb-18,10576.85
07-Feb-18,10476.7
06-Feb-18,10498.25
05-Feb-18,10666.55
02-Feb-18,10760.6
01-Feb-18,11016.9
31-Jan-18,11027.7
30-Jan-18,11049.65
29-Jan-18,11130.4
25-Jan-18,11069.65
24-Jan-18,11086
23-Jan-18,11083.7
22-Jan-18,10966.2
19-Jan-18,10894.7
18-Jan-18,10817
17-Jan-18,10788.55
16-Jan-18,10700.45
15-Jan-18,10741.55
12-Jan-18,10681.25
11-Jan-18,10651.2
10-Jan-18,10632.2
09-Jan-18,10637
08-Jan-18,10623.6
05-Jan-18,10558.85
04-Jan-18,10504.8
03-Jan-18,10443.2
02-Jan-18,10442.2
01-Jan-18,10435.55
29-Dec-17,10530
28-Dec-17,10477
27-Dec-17,10490
26-Dec-17,10531
22-Dec-17,10493
21-Dec-17,10440
20-Dec-17,10444
19-Dec-17,10463
18-Dec-17,10388
15-Dec-17,10333
14-Dec-17,10252
13-Dec-17,10192
12-Dec-17,10240
11-Dec-17,10322
08-Dec-17,10265
07-Dec-17,10166
06-Dec-17,10044
05-Dec-17,10118
04-Dec-17,10127
01-Dec-17,10121
30-Nov-17,10226
29-Nov-17,10361
28-Nov-17,10370
27-Nov-17,10399
24-Nov-17,10389
23-Nov-17,10348
22-Nov-17,10342
21-Nov-17,10326
20-Nov-17,10298
17-Nov-17,10283
16-Nov-17,10214
15-Nov-17,10118
14-Nov-17,10186
13-Nov-17,10224
10-Nov-17,10321
09-Nov-17,10308
08-Nov-17,10303
07-Nov-17,10350
06-Nov-17,10451
03-Nov-17,10452
02-Nov-17,10423
01-Nov-17,10440
31-Oct-17,10335
30-Oct-17,10363
27-Oct-17,10323
26-Oct-17,10343
25-Oct-17,10295
24-Oct-17,10207
23-Oct-17,10184
19-Oct-17,10146
18-Oct-17,10210
17-Oct-17,10234
16-Oct-17,10230
13-Oct-17,10167
12-Oct-17,10096
11-Oct-17,9984.8
10-Oct-17,10016
09-Oct-17,9988.7
06-Oct-17,9979.7
05-Oct-17,9888.7
04-Oct-17,9914.9
03-Oct-17,9859.5
29-Sep-17,9788.6
28-Sep-17,9768.9
27-Sep-17,9735.7
26-Sep-17,9871.5
25-Sep-17,9872.6
22-Sep-17,9964.4
21-Sep-17,10121
20-Sep-17,10141
19-Sep-17,10147
18-Sep-17,10153
15-Sep-17,10085
14-Sep-17,10086
13-Sep-17,10079
12-Sep-17,10093
11-Sep-17,10006
08-Sep-17,9934.8
07-Sep-17,9929.9
06-Sep-17,9916.2
05-Sep-17,9952.2
04-Sep-17,9912.8
01-Sep-17,9974.4
31-Aug-17,9917.9
30-Aug-17,9884.4
29-Aug-17,9796
28-Aug-17,9912.8
24-Aug-17,9857
23-Aug-17,9852.5
22-Aug-17,9765.5
21-Aug-17,9754.3
18-Aug-17,9837.4
17-Aug-17,9904.1
16-Aug-17,9897.3
14-Aug-17,9794.1
11-Aug-17,9710.8
10-Aug-17,9820.2
09-Aug-17,9908
08-Aug-17,9978.5
07-Aug-17,10057
04-Aug-17,10066
03-Aug-17,10013
02-Aug-17,10081
01-Aug-17,10114
31-Jul-17,10077
28-Jul-17,10014
27-Jul-17,10020
26-Jul-17,10020
25-Jul-17,9964.5
24-Jul-17,9966.4
21-Jul-17,9915.2
20-Jul-17,9873.3
19-Jul-17,9899.6
18-Jul-17,9827.1
17-Jul-17,9915.9
14-Jul-17,9886.3
13-Jul-17,9891.7
12-Jul-17,9816.1
11-Jul-17,9786
10-Jul-17,9771
07-Jul-17,9665.8
06-Jul-17,9674.5
05-Jul-17,9637.6
04-Jul-17,9613.3
03-Jul-17,9615
30-Jun-17,9520.9
29-Jun-17,9504.1
28-Jun-17,9491.2
27-Jun-17,9511.4
23-Jun-17,9574.9
22-Jun-17,9630
21-Jun-17,9633.6
20-Jun-17,9653.5
19-Jun-17,9657.5
16-Jun-17,9588
15-Jun-17,9578
14-Jun-17,9618.1
13-Jun-17,9606.9
12-Jun-17,9616.4
09-Jun-17,9668.2
08-Jun-17,9647.2
07-Jun-17,9663.9
06-Jun-17,9637.1
05-Jun-17,9675.1
02-Jun-17,9653.5
01-Jun-17,9616.1
31-May-17,9621.2
30-May-17,9624.5
29-May-17,9604.9
26-May-17,9595.1
25-May-17,9509.7
24-May-17,9360.5
23-May-17,9386.1
22-May-17,9438.2
19-May-17,9427.9
18-May-17,9429.4
17-May-17,9525.7
16-May-17,9512.2
15-May-17,9445.4
12-May-17,9400.9
11-May-17,9422.4
10-May-17,9407.3
09-May-17,9316.8
08-May-17,9314
05-May-17,9285.3
04-May-17,9359.9
03-May-17,9311.9
02-May-17,9313.8
28-Apr-17,9304
27-Apr-17,9342.1
26-Apr-17,9351.8
25-Apr-17,9306.6
24-Apr-17,9217.9
21-Apr-17,9119.4
20-Apr-17,9136.4
19-Apr-17,9103.5
18-Apr-17,9105.1
17-Apr-17,9139.3
13-Apr-17,9150.8
12-Apr-17,9203.4
11-Apr-17,9237
10-Apr-17,9181.4
07-Apr-17,9198.3
06-Apr-17,9261.9
05-Apr-17,9265.1
03-Apr-17,9237.8
31-Mar-17,9173.7
30-Mar-17,9173.7
29-Mar-17,9143.8
28-Mar-17,9100.8
27-Mar-17,9045.2
24-Mar-17,9108
23-Mar-17,9086.3
22-Mar-17,9030.4
21-Mar-17,9121.5
20-Mar-17,9126.8
17-Mar-17,9160
16-Mar-17,9153.7
15-Mar-17,9084.8
14-Mar-17,9087
10-Mar-17,8934.5
09-Mar-17,8927
08-Mar-17,8924.3
07-Mar-17,8946.9
06-Mar-17,8963.4
03-Mar-17,8897.5
02-Mar-17,8899.7
01-Mar-17,8945.8
28-Feb-17,8879.6
27-Feb-17,8896.7
23-Feb-17,8939.5
22-Feb-17,8926.9
21-Feb-17,8907.8
20-Feb-17,8879.2
17-Feb-17,8821.7
16-Feb-17,8778
15-Feb-17,8724.7
14-Feb-17,8792.3
13-Feb-17,8805
10-Feb-17,8793.5
09-Feb-17,8778.4
08-Feb-17,8769
07-Feb-17,8768.3
06-Feb-17,8801
03-Feb-17,8740.9
02-Feb-17,8734.2
01-Feb-17,8716.4
31-Jan-17,8561.3
30-Jan-17,8632.7
27-Jan-17,8641.2
25-Jan-17,8602.7
24-Jan-17,8475.8
23-Jan-17,8391.5
20-Jan-17,8349.3
19-Jan-17,8435.1
18-Jan-17,8417
17-Jan-17,8398
16-Jan-17,8412.8
13-Jan-17,8400.3
12-Jan-17,8407.2
11-Jan-17,8380.6
10-Jan-17,8288.6
09-Jan-17,8236
06-Jan-17,8243.8
05-Jan-17,8273.8
04-Jan-17,8190.5
03-Jan-17,8192.2
02-Jan-17,8179.5
30-Dec-16,8185.8
29-Dec-16,8103.6
28-Dec-16,8034.8
27-Dec-16,8032.8
26-Dec-16,7908.2
23-Dec-16,7985.7
22-Dec-16,7979.1
21-Dec-16,8061.3
20-Dec-16,8082.4
19-Dec-16,8104.3
16-Dec-16,8139.4
15-Dec-16,8153.6
14-Dec-16,8182.4
13-Dec-16,8221.8
12-Dec-16,8170.8
09-Dec-16,8261.7
08-Dec-16,8246.8
07-Dec-16,8102
06-Dec-16,8143.1
05-Dec-16,8128.7
02-Dec-16,8086.8
01-Dec-16,8192.9
30-Nov-16,8224.5
29-Nov-16,8142.1
28-Nov-16,8126.9
25-Nov-16,8114.3
24-Nov-16,7965.5
23-Nov-16,8033.3
22-Nov-16,8002.3
21-Nov-16,7929.1
18-Nov-16,8074.1
17-Nov-16,8079.9
16-Nov-16,8111.6
15-Nov-16,8108.4
11-Nov-16,8296.3
10-Nov-16,8525.7
09-Nov-16,8432
08-Nov-16,8543.5
07-Nov-16,8497
04-Nov-16,8433.7
03-Nov-16,8484.9
02-Nov-16,8514
01-Nov-16,8626.2
30-Oct-16,8625.7
28-Oct-16,8638
27-Oct-16,8615.2
26-Oct-16,8615.2
25-Oct-16,8691.3
24-Oct-16,8708.9
21-Oct-16,8693
20-Oct-16,8699.4
19-Oct-16,8659.1
18-Oct-16,8677.9
17-Oct-16,8520.4
14-Oct-16,8583.4
13-Oct-16,8573.3
10-Oct-16,8708.8
07-Oct-16,8697.6
06-Oct-16,8709.5
05-Oct-16,8743.9
04-Oct-16,8769.1
03-Oct-16,8738.1
30-Sep-16,8611.1
29-Sep-16,8591.2
28-Sep-16,8745.1
27-Sep-16,8706.4
26-Sep-16,8723
23-Sep-16,8831.5
22-Sep-16,8867.4
21-Sep-16,8777.1
20-Sep-16,8775.9
19-Sep-16,8808.4
16-Sep-16,8779.8
15-Sep-16,8742.5
14-Sep-16,8726.6
12-Sep-16,8715.6
09-Sep-16,8866.7
08-Sep-16,8952.5
07-Sep-16,8917.9
06-Sep-16,8943
02-Sep-16,8809.6
01-Sep-16,8774.6
31-Aug-16,8786.2
30-Aug-16,8744.3
29-Aug-16,8607.4
26-Aug-16,8572.5
25-Aug-16,8592.2
24-Aug-16,8650.3
23-Aug-16,8632.6
22-Aug-16,8629.1
19-Aug-16,8666.9
18-Aug-16,8673.2
17-Aug-16,8624
16-Aug-16,8642.5
12-Aug-16,8672.1
11-Aug-16,8592.1
10-Aug-16,8575.3
09-Aug-16,8678.2
08-Aug-16,8711.3
05-Aug-16,8683.1
04-Aug-16,8551.1
03-Aug-16,8544.8
02-Aug-16,8622.9
01-Aug-16,8636.5
29-Jul-16,8638.5
28-Jul-16,8666.3
27-Jul-16,8615.8
26-Jul-16,8590.6
25-Jul-16,8635.6
22-Jul-16,8541.2
21-Jul-16,8510.1
20-Jul-16,8565.8
19-Jul-16,8528.5
18-Jul-16,8508.7
15-Jul-16,8541.4
14-Jul-16,8565
13-Jul-16,8519.5
12-Jul-16,8521
11-Jul-16,8467.9
08-Jul-16,8323.2
07-Jul-16,8337.9
05-Jul-16,8335.9
04-Jul-16,8370.7
01-Jul-16,8328.3
30-Jun-16,8287.7
29-Jun-16,8204
28-Jun-16,8127.8
27-Jun-16,8094.7
24-Jun-16,8088.6
23-Jun-16,8270.4
22-Jun-16,8203.7
21-Jun-16,8219.9
20-Jun-16,8238.5
17-Jun-16,8170.2
16-Jun-16,8140.7
15-Jun-16,8206.6
14-Jun-16,8108.8
13-Jun-16,8110.6
10-Jun-16,8170
09-Jun-16,8203.6
08-Jun-16,8273
07-Jun-16,8266.4
06-Jun-16,8201
03-Jun-16,8220.8
02-Jun-16,8218.9
01-Jun-16,8179.9
31-May-16,8160.1
30-May-16,8178.5
27-May-16,8156.6
26-May-16,8069.6
25-May-16,7934.9
24-May-16,7748.8
23-May-16,7731
20-May-16,7749.7
19-May-16,7783.4
18-May-16,7870.1
17-May-16,7890.7
16-May-16,7860.7
13-May-16,7814.9
12-May-16,7900.4
11-May-16,7848.8
10-May-16,7887.8
09-May-16,7866
06-May-16,7733.4
05-May-16,7735.5
04-May-16,7706.5
03-May-16,7747
02-May-16,7805.9
29-Apr-16,7849.8
28-Apr-16,7847.2
27-Apr-16,7979.9
26-Apr-16,7962.6
25-Apr-16,7855
22-Apr-16,7899.3
21-Apr-16,7912
20-Apr-16,7914.7
18-Apr-16,7914.7
13-Apr-16,7850.4
12-Apr-16,7708.9
11-Apr-16,7671.4
08-Apr-16,7555.2
07-Apr-16,7546.4
06-Apr-16,7614.3
05-Apr-16,7603.2
04-Apr-16,7758.8
01-Apr-16,7713
31-Mar-16,7738.4
30-Mar-16,7735.2
29-Mar-16,7597
28-Mar-16,7615.1
23-Mar-16,7716.5
22-Mar-16,7714.9
21-Mar-16,7704.2
18-Mar-16,7604.3
17-Mar-16,7512.5
16-Mar-16,7498.7
15-Mar-16,7460.6
14-Mar-16,7538.7
11-Mar-16,7510.2
10-Mar-16,7486.1
09-Mar-16,7531.8
08-Mar-16,7485.3
04-Mar-16,7485.3
03-Mar-16,7475.6
02-Mar-16,7368.8
01-Mar-16,7222.3
29-Feb-16,6987
26-Feb-16,7029.7
25-Feb-16,6970.6
24-Feb-16,7018.7
23-Feb-16,7109.5
22-Feb-16,7234.5
19-Feb-16,7210.7
18-Feb-16,7191.7
17-Feb-16,7108.4
16-Feb-16,7048.2
15-Feb-16,7162.9
12-Feb-16,6980.9
11-Feb-16,6976.3
10-Feb-16,7215.7
09-Feb-16,7298.2
08-Feb-16,7387.2
05-Feb-16,7489.1
04-Feb-16,7404
03-Feb-16,7361.8
02-Feb-16,7455.5
01-Feb-16,7555.9
29-Jan-16,7563.5
28-Jan-16,7424.6
27-Jan-16,7437.7
25-Jan-16,7436.1
22-Jan-16,7422.4
21-Jan-16,7276.8
20-Jan-16,7309.3
19-Jan-16,7435.1
18-Jan-16,7351
15-Jan-16,7437.8
14-Jan-16,7536.8
13-Jan-16,7562.4
12-Jan-16,7510.3
11-Jan-16,7563.8
08-Jan-16,7601.3
07-Jan-16,7568.3
06-Jan-16,7741
05-Jan-16,7784.6
04-Jan-16,7791.3
01-Jan-16,7963.2
31-Dec-15,7946.3
30-Dec-15,7896.2
29-Dec-15,7928.9
28-Dec-15,7925.1
24-Dec-15,7861
23-Dec-15,7865.9
22-Dec-15,7786.1
21-Dec-15,7834.4
18-Dec-15,7761.9
17-Dec-15,7844.3
16-Dec-15,7750.9
15-Dec-15,7700.9
14-Dec-15,7650
11-Dec-15,7610.4
10-Dec-15,7683.3
09-Dec-15,7612.5
08-Dec-15,7701.7
07-Dec-15,7765.4
04-Dec-15,7781.9
03-Dec-15,7864.1
02-Dec-15,7931.3
01-Dec-15,7954.9
30-Nov-15,7935.2
27-Nov-15,7942.7
26-Nov-15,7883.8
24-Nov-15,7831.6
23-Nov-15,7849.2
20-Nov-15,7856.5
19-Nov-15,7842.7
18-Nov-15,7731.8
17-Nov-15,7837.5
16-Nov-15,7806.6
13-Nov-15,7762.2
11-Nov-15,7825
10-Nov-15,7783.3
09-Nov-15,7915.2
06-Nov-15,7954.3
05-Nov-15,7955.4
04-Nov-15,8040.2
03-Nov-15,8060.7
02-Nov-15,8050.8
30-Oct-15,8065.8
29-Oct-15,8111.7
28-Oct-15,8171.2
27-Oct-15,8232.9
26-Oct-15,8260.5
23-Oct-15,8295.4
21-Oct-15,8251.7
20-Oct-15,8261.6
19-Oct-15,8275
16-Oct-15,8238.1
15-Oct-15,8179.5
14-Oct-15,8107.9
13-Oct-15,8131.7
12-Oct-15,8143.6
09-Oct-15,8189.7
08-Oct-15,8129.3
07-Oct-15,8177.4
06-Oct-15,8152.9
05-Oct-15,8119.3
01-Oct-15,7950.9
30-Sep-15,7948.9
29-Sep-15,7843.3
28-Sep-15,7795.7
24-Sep-15,7868.5
23-Sep-15,7845.9
22-Sep-15,7812
21-Sep-15,7977.1
18-Sep-15,7981.9
16-Sep-15,7899.1
15-Sep-15,7829.1
14-Sep-15,7872.2
11-Sep-15,7789.3
10-Sep-15,7788.1
09-Sep-15,7818.6
08-Sep-15,7688.2
07-Sep-15,7558.8
04-Sep-15,7655
03-Sep-15,7823
02-Sep-15,7717
01-Sep-15,7785.8
31-Aug-15,7971.3
28-Aug-15,8001.9
27-Aug-15,7948.9
26-Aug-15,7791.8
25-Aug-15,7880.7
24-Aug-15,7809
21-Aug-15,8299.9
20-Aug-15,8372.7
19-Aug-15,8495.1
18-Aug-15,8466.5
17-Aug-15,8477.3
14-Aug-15,8518.5
13-Aug-15,8355.8
12-Aug-15,8349.4
11-Aug-15,8462.3
10-Aug-15,8525.6
07-Aug-15,8564.6
06-Aug-15,8588.6
05-Aug-15,8567.9
04-Aug-15,8516.9
03-Aug-15,8543
31-Jul-15,8532.8
30-Jul-15,8421.8
29-Jul-15,8375
28-Jul-15,8337
27-Jul-15,8361
24-Jul-15,8521.5
23-Jul-15,8589.8
22-Jul-15,8633.5
21-Jul-15,8529.4
20-Jul-15,8603.4
17-Jul-15,8609.8
16-Jul-15,8608
15-Jul-15,8523.8
14-Jul-15,8454.1
13-Jul-15,8459.6
10-Jul-15,8360.5
09-Jul-15,8328.5
08-Jul-15,8363
07-Jul-15,8510.8
06-Jul-15,8522.1
03-Jul-15,8484.9
02-Jul-15,8444.9
01-Jul-15,8453
30-Jun-15,8368.5
29-Jun-15,8318.4
26-Jun-15,8381.1
25-Jun-15,8398
24-Jun-15,8360.8
23-Jun-15,8381.5
22-Jun-15,8353.1
19-Jun-15,8224.9
18-Jun-15,8174.6
17-Jun-15,8091.5
16-Jun-15,8047.3
15-Jun-15,8013.9
12-Jun-15,7982.9
11-Jun-15,7965.3
10-Jun-15,8124.4
09-Jun-15,8022.4
08-Jun-15,8044.1
05-Jun-15,8114.7
04-Jun-15,8130.6
03-Jun-15,8135.1
02-Jun-15,8236.4
01-Jun-15,8433.4
29-May-15,8433.6
28-May-15,8319
27-May-15,8334.6
26-May-15,8339.3
25-May-15,8370.2
22-May-15,8458.9
21-May-15,8421
20-May-15,8423.2
19-May-15,8365.6
18-May-15,8373.6
15-May-15,8262.3
14-May-15,8224.2
13-May-15,8235.4
12-May-15,8126.9
11-May-15,8325.2
08-May-15,8191.5
07-May-15,8057.3
06-May-15,8097
05-May-15,8324.8
04-May-15,8331.9
30-Apr-15,8181.5
29-Apr-15,8239.7
28-Apr-15,8285.6
27-Apr-15,8213.8
24-Apr-15,8305.2
23-Apr-15,8398.3
22-Apr-15,8429.7
21-Apr-15,8377.7
20-Apr-15,8448.1
17-Apr-15,8606
16-Apr-15,8706.7
15-Apr-15,8750.2
13-Apr-15,8834
10-Apr-15,8780.3
09-Apr-15,8778.3
08-Apr-15,8714.4
07-Apr-15,8660.3
06-Apr-15,8659.9
01-Apr-15,8586.2
31-Mar-15,8491
30-Mar-15,8492.3
27-Mar-15,8341.4
26-Mar-15,8342.1
25-Mar-15,8530.8
24-Mar-15,8542.9
23-Mar-15,8550.9
20-Mar-15,8570.9
19-Mar-15,8634.6
18-Mar-15,8685.9
17-Mar-15,8723.3
16-Mar-15,8633.1
13-Mar-15,8647.7
12-Mar-15,8776
11-Mar-15,8699.9
10-Mar-15,8712
09-Mar-15,8756.7
05-Mar-15,8937.7
04-Mar-15,8922.6
03-Mar-15,8996.2
02-Mar-15,8956.7
28-Feb-15,8901.8
27-Feb-15,8844.6
26-Feb-15,8683.8
25-Feb-15,8767.2
24-Feb-15,8762.1
23-Feb-15,8754.9
20-Feb-15,8833.6
19-Feb-15,8895.3
18-Feb-15,8869.1
16-Feb-15,8809.3
13-Feb-15,8805.5
12-Feb-15,8711.5
11-Feb-15,8627.4
10-Feb-15,8565.5
09-Feb-15,8526.3
06-Feb-15,8661
05-Feb-15,8711.7
04-Feb-15,8723.7
03-Feb-15,8756.5
02-Feb-15,8797.4
30-Jan-15,8808.9
29-Jan-15,8952.3
28-Jan-15,8914.3
27-Jan-15,8910.5
23-Jan-15,8835.6
22-Jan-15,8761.4
21-Jan-15,8729.5
20-Jan-15,8695.6
19-Jan-15,8550.7
16-Jan-15,8513.8
15-Jan-15,8494.1
14-Jan-15,8277.5
13-Jan-15,8299.4
12-Jan-15,8323
09-Jan-15,8284.5
08-Jan-15,8234.6
07-Jan-15,8102.1
06-Jan-15,8127.3
05-Jan-15,8378.4
02-Jan-15,8395.4
01-Jan-15,8284
31-Dec-14,8282.7
30-Dec-14,8248.2
29-Dec-14,8246.3
26-Dec-14,8200.7
24-Dec-14,8174.1
23-Dec-14,8267
22-Dec-14,8324
19-Dec-14,8225.2
18-Dec-14,8159.3
17-Dec-14,8029.8
16-Dec-14,8067.6
15-Dec-14,8219.6
12-Dec-14,8224.1
11-Dec-14,8292.9
10-Dec-14,8355.6
09-Dec-14,8340.7
08-Dec-14,8438.2
05-Dec-14,8538.3
04-Dec-14,8564.4
03-Dec-14,8537.6
02-Dec-14,8524.7
01-Dec-14,8555.9
28-Nov-14,8588.2
27-Nov-14,8494.2
26-Nov-14,8475.7
25-Nov-14,8463.1
24-Nov-14,8530.1
21-Nov-14,8477.3
20-Nov-14,8401.9
19-Nov-14,8382.3
18-Nov-14,8425.9
17-Nov-14,8430.7
14-Nov-14,8389.9
13-Nov-14,8357.8
12-Nov-14,8383.3
11-Nov-14,8362.6
10-Nov-14,8344.2
07-Nov-14,8337
05-Nov-14,8338.3
03-Nov-14,8324.1
31-Oct-14,8322.2
30-Oct-14,8169.2
29-Oct-14,8090.4
28-Oct-14,8027.6
27-Oct-14,7991.7
23-Oct-14,8014.5
22-Oct-14,7995.9
21-Oct-14,7927.7
20-Oct-14,7879.4
17-Oct-14,7779.7
16-Oct-14,7748.2
14-Oct-14,7864
13-Oct-14,7884.2
10-Oct-14,7859.9
09-Oct-14,7960.5
08-Oct-14,7842.7
07-Oct-14,7852.4
01-Oct-14,7945.5
30-Sep-14,7964.8
29-Sep-14,7958.9
26-Sep-14,7968.8
25-Sep-14,7911.8
24-Sep-14,8002.4
23-Sep-14,8017.5
22-Sep-14,8146.3
19-Sep-14,8121.4
18-Sep-14,8114.7
17-Sep-14,7975.5
16-Sep-14,7932.9
15-Sep-14,8042
12-Sep-14,8105.5
11-Sep-14,8085.7
10-Sep-14,8094.1
09-Sep-14,8152.9
08-Sep-14,8173.9
05-Sep-14,8086.8
04-Sep-14,8095.9
03-Sep-14,8114.6
02-Sep-14,8083
01-Sep-14,8027.7
28-Aug-14,7954.3
27-Aug-14,7936
26-Aug-14,7904.7
25-Aug-14,7906.3
22-Aug-14,7913.2
21-Aug-14,7891.1
20-Aug-14,7875.3
19-Aug-14,7897.5
18-Aug-14,7874.2
14-Aug-14,7791.7
13-Aug-14,7739.5
12-Aug-14,7727
11-Aug-14,7625.9
08-Aug-14,7568.5
07-Aug-14,7649.2
06-Aug-14,7672
05-Aug-14,7746.5
04-Aug-14,7683.6
01-Aug-14,7602.6
31-Jul-14,7721.3
30-Jul-14,7791.4
28-Jul-14,7748.7
25-Jul-14,7790.4
24-Jul-14,7830.6
23-Jul-14,7795.7
22-Jul-14,7767.8
21-Jul-14,7684.2
18-Jul-14,7663.9
17-Jul-14,7640.4
16-Jul-14,7624.4
15-Jul-14,7526.6
14-Jul-14,7454.1
11-Jul-14,7459.6
10-Jul-14,7567.7
09-Jul-14,7585
08-Jul-14,7623.2
07-Jul-14,7787.1
04-Jul-14,7751.6
03-Jul-14,7714.8
02-Jul-14,7725.1
01-Jul-14,7634.7
30-Jun-14,7611.3
27-Jun-14,7508.8
26-Jun-14,7493.2
25-Jun-14,7569.2
24-Jun-14,7580.2
23-Jun-14,7493.3
20-Jun-14,7511.4
19-Jun-14,7540.7
18-Jun-14,7558.2
17-Jun-14,7631.7
16-Jun-14,7533.5
13-Jun-14,7542.1
12-Jun-14,7649.9
11-Jun-14,7626.8
10-Jun-14,7656.4
09-Jun-14,7654.6
06-Jun-14,7583.4
05-Jun-14,7474.1
04-Jun-14,7402.2
03-Jun-14,7415.8
02-Jun-14,7362.5
30-May-14,7229.9
29-May-14,7235.6
28-May-14,7329.6
27-May-14,7318
26-May-14,7359
23-May-14,7367.1
22-May-14,7276.4
